,movieId,title,genres,year,alt_title
4915,7369,Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,2004,Scooby-Doo 2: Monsters Unleashed
4916,7371,Dogville,Drama|Mystery|Thriller,2003,Dogville
4917,7372,Ned Kelly,Drama,2003,Ned Kelly
4918,7373,Hellboy,Action|Adventure|Fantasy|Horror,2004,Hellboy
4919,7375,"Prince & Me, The",Comedy|Romance,2004,"Prince & Me, The"
4920,7376,Walking Tall,Action,2004,Walking Tall
4921,7377,"United States of Leland, The",Crime|Drama,2003,"United States of Leland, The"
4922,7379,The Alamo,Drama|War|Western,2004,The Alamo
4923,7380,Ella Enchanted,Comedy|Fantasy|Romance,2004,Ella Enchanted
4924,7381,"Whole Ten Yards, The",Action|Comedy|Crime,2004,"Whole Ten Yards, The"
4925,7382,I'm Not Scared,Drama|Mystery|Thriller,2003,Io non ho paura
4926,7386,"Ten Commandments, The",Adventure|Drama,1956,"Ten Commandments, The"
4927,7387,Dawn of the Dead,Action|Drama|Horror,1978,Dawn of the Dead
4928,7390,Prey for Rock & Roll,Drama|Musical,2003,Prey for Rock & Roll
4929,7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1965,Those Magnificent Men in Their Flying Machines
4930,7395,Cheaper by the Dozen,Comedy|Drama,1950,Cheaper by the Dozen
4931,7396,Scenes From a Marriage,Drama,1973,Scener ur ett äktenskap
4932,7411,Munchies,Comedy|Horror,1987,Munchies
4933,7414,Going in Style,Comedy|Drama,1979,Going in Style
4934,7419,After Hours,Comedy|Thriller,1985,After Hours
4935,7438,Kill Bill: Vol. 2,Action|Drama|Thriller,2004,Kill Bill: Vol. 2
4936,7439,"Punisher, The",Action|Crime|Thriller,2004,"Punisher, The"
4937,7440,Paper Clips,Documentary,2004,Paper Clips
4938,7443,This So-Called Disaster,Documentary,2003,This So-Called Disaster
4939,7444,13 Going on 30,Comedy|Fantasy|Romance,2004,13 Going on 30
4940,7445,Man on Fire,Action|Crime|Drama|Mystery|Thriller,2004,Man on Fire
4941,7448,Envy,Comedy,2004,Envy
4942,7449,Godsend,Drama|Horror|Thriller,2004,Godsend
4943,7450,Laws of Attraction,Comedy|Romance,2004,Laws of Attraction
4944,7451,Mean Girls,Comedy,2004,Mean Girls
4945,7454,Van Helsing,Action|Adventure|Fantasy|Horror,2004,Van Helsing
4946,7455,"Mudge Boy, The",Drama,2003,"Mudge Boy, The"
4947,7457,Breakin' All the Rules,Comedy|Romance,2004,Breakin' All the Rules
4948,7458,Troy,Action|Adventure|Drama|War,2004,Troy
4949,7459,Carandiru,Crime|Drama,2003,Carandiru
4950,7460,Coffee and Cigarettes,Comedy|Drama,2003,Coffee and Cigarettes
4951,7477,Eye See You,Horror|Thriller,2002,D-Tox
4952,7479,Watch on the Rhine,Drama,1943,Watch on the Rhine
4953,7481,Enemy Mine,Adventure|Drama|Sci-Fi,1985,Enemy Mine
4954,7482,Enter the Dragon,Action|Crime,1973,Enter the Dragon
4955,7486,Happy Together,Drama|Romance,1997, Buenos Aires Affair
4956,7487,Henry & June,Drama,1990,Henry & June
4957,7492,Martin,Drama|Horror,1977,Martin
4958,7493,"Three Faces of Eve, The",Drama,1957,"Three Faces of Eve, The"
4959,7541,100 Girls,Comedy|Romance,2000,100 Girls
4960,7560,Fail-Safe,Drama|Thriller|War,1964,Fail-Safe
4961,7561,Paperhouse,Fantasy|Horror|Thriller,1988,Paperhouse
4962,7562,Dobermann,Action|Crime,1997,Dobermann
4963,7564,Kwaidan,Horror,1964,Kaidan
4964,7566,28 Up,Documentary,1985,28 Up
4965,7569,You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,1967,You Only Live Twice
4966,7570,Octopussy,Action|Adventure|Thriller,1983,Octopussy
4967,7572,Wit,Drama,2001,Wit
4968,7573,Never Say Never Again,Action|Adventure|Thriller,1983,Never Say Never Again
4969,7579,Pride and Prejudice,Comedy|Drama|Romance,1940,Pride and Prejudice
4970,7581,"Fountainhead, The",Drama,1949,"Fountainhead, The"
4971,7584,Woman of the Year,Comedy|Romance,1942,Woman of the Year
4972,7587,"Samouraï, Le",Crime|Drama|Thriller,1967,"Godson, The"
4973,7614,Oklahoma!,Musical|Romance|Western,1955,Oklahoma!
4974,7615,Desert Hearts,Drama,1985,Desert Hearts
4975,7616,Body Double,Mystery|Thriller,1984,Body Double
4976,7618,Chaplin,Drama,1992,Chaplin
4977,7619,"Miracle Worker, The",Drama,1962,"Miracle Worker, The"
4978,7620,Monster in a Box,Comedy|Drama,1992,Monster in a Box
4979,7624,School Ties,Drama,1992,School Ties
4980,7636,Raising Cain,Horror|Thriller,1992,Raising Cain
4981,7646,Rose Red,Horror|Mystery|Thriller,2002,Rose Red
4982,7647,Noises Off...,Comedy,1992,Noises Off...
4983,7649,Babylon 5: In the Beginning,Adventure|Sci-Fi,1998,Babylon 5: In the Beginning
4984,7650,Witchfinder General,Horror,1968,"Conquerer Worm, The"
4985,7657,Versus,Action|Comedy|Fantasy|Horror,2000,Versus
4986,7669,Pride and Prejudice,Drama|Romance,1995,Pride and Prejudice
4987,7698,"China Syndrome, The",Drama|Thriller,1979,"China Syndrome, The"
4988,7700,"Wages of Fear, The",Action|Adventure|Drama|Thriller,1953,"Salaire de la peur, Le"
4989,7701,Look Who's Talking Too,Comedy|Romance,1990,Look Who's Talking Too
4990,7702,"Bells of St. Mary's, The",Drama,1945,"Bells of St. Mary's, The"
4991,7704,"Delta Force, The",Action,1986,"Delta Force, The"
4992,7705,Pat and Mike,Comedy|Romance,1952,Pat and Mike
4993,7706,Animal Crackers,Comedy|Musical,1930,Animal Crackers
4994,7707,"He Said, She Said",Comedy|Drama|Romance,1991,"He Said, She Said"
4995,7708,Bedazzled,Comedy|Fantasy,1967,Bedazzled
4996,7713,Cat People,Drama|Horror|Romance|Thriller,1942,Cat People
4997,7714,Camelot,Drama|Musical|Romance,1967,Camelot
4998,7716,"Lonely Guy, The",Comedy,1984,"Lonely Guy, The"
4999,7720,"Four Musketeers, The",Action|Adventure|Comedy|Romance,1974,"Four Musketeers, The"
5000,7727,Protocol,Comedy,1984,Protocol
5001,7728,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,1946,"Postman Always Rings Twice, The"
5002,7730,Matinee,Comedy|Drama,1993,Matinee
5003,7742,Baxter,Drama|Horror,1989,Baxter
5004,7743,Explorers,Adventure|Children|Sci-Fi,1985,Explorers
5005,7745,"Scent of Green Papaya, The",Drama,1993,Mùi du du xhan - L'odeur de la papaye verte
5006,7748,Pierrot le fou,Crime|Drama,1965,Pierrot le fou
5007,7749,Weekend,Drama,1967, Le Week-end
5008,7753,Tuesdays with Morrie,Drama,1999,Tuesdays with Morrie
5009,7756,Alexander Nevsky,Action|Drama|War,1938,Aleksandr Nevskiy
5010,7757,Jason and the Argonauts,Action|Adventure|Fantasy,1963,Jason and the Argonauts
5011,7762,"Tinker, Tailor, Soldier, Spy",Drama|Thriller,1979,"Tinker, Tailor, Soldier, Spy"
5012,7766,Throne of Blood,Action|Drama|Thriller|War,1957,Kumonosu jô
5013,7767,"Best of Youth, The",Drama,2003,La meglio gioventù
5014,7772,Undercurrent,Film-Noir|Thriller,1946,Undercurrent
5015,7773,"Bang, Bang, You're Dead",Drama,2002,"Bang, Bang, You're Dead"
5016,7781,Twister,Comedy,1990,Twister
5017,7782,Sniper,Action|Drama,1993,Sniper
5018,7786,Genghis Blues,Documentary,1999,Genghis Blues
5019,7789,"11'09""01 - September 11",Drama,2002,"11'09""01 - September 11"
5020,7792,"Parallax View, The",Thriller,1974,"Parallax View, The"
5021,7802,"Warriors, The",Action|Adventure|Crime|Thriller,1979,"Warriors, The"
5022,7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,1999,Babylon 5: A Call to Arms
5023,7811,Babylon 5: The River of Souls,Drama|Sci-Fi,1998,Babylon 5: The River of Souls
5024,7812,Babylon 5: Thirdspace,Drama|Sci-Fi,1998,Babylon 5: Thirdspace
5025,7815,True Stories,Comedy|Musical,1986,True Stories
5026,7820,"Virgin Spring, The",Crime|Drama,1960,Jungfrukällan
5027,7822,Mogambo,Adventure|Drama|Romance,1953,Mogambo
5028,7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,1947,"Secret Life of Walter Mitty, The"
5029,7831,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,1939,Another Thin Man
5030,7832,"Thin Man Goes Home, The",Comedy|Crime|Mystery,1945,"Thin Man Goes Home, The"
5031,7833,Shadow of the Thin Man,Comedy|Crime|Mystery,1941,Shadow of the Thin Man
5032,7834,After the Thin Man,Comedy|Crime|Mystery|Romance,1936,After the Thin Man
5033,7835,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,1947,Song of the Thin Man
5034,7839,Love Crazy,Comedy,1941,Love Crazy
5035,7840,Gunga Din,Adventure|Comedy|War,1939,Gunga Din
5036,7841,Children of Dune,Fantasy|Sci-Fi,2003,Children of Dune
5037,7842,Dune,Drama|Fantasy|Sci-Fi,2000,Dune
5038,7843,Lammbock,Comedy,2001,Lammbock
5039,7844,"Legend, The",Action|Comedy,1993,"Legend of Fong Sai-Yuk, The"
5040,7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,1996,Tremors II: Aftershocks
5041,7846,Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,2001,Tremors 3: Back to Perfection
5042,7879,Notorious C.H.O.,Comedy,2002,Notorious C.H.O.
5043,7882,The Plague of the Zombies,Horror,1966,The Plague of the Zombies
5044,7883,I Walked with a Zombie,Drama|Horror,1943,I Walked with a Zombie
5045,7884,Highway 61,Comedy,1991,Highway 61
5046,7888,How to Succeed in Business Without Really Trying,Comedy|Musical,1967,How to Succeed in Business Without Really Trying
5047,7889,Pat Garrett and Billy the Kid,Western,1973,Pat Garrett and Billy the Kid
5048,7891,"Last Man on Earth, The",Drama|Horror|Sci-Fi,1964,"Ultimo uomo della Terra, L'"
5049,7894,"Duck, You Sucker",Action|Western,1971,"Duck, You Sucker"
5050,7895,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,1974,Bring Me the Head of Alfredo Garcia
5051,7896,Ride the High Country,Adventure|Drama|Western,1962,Ride the High Country
5052,7899,Master of the Flying Guillotine,Action,1975,Du bi quan wang da po xue di zi
5053,7900,Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,1969,Frankenstein Must Be Destroyed
5054,7916,Gidget,Comedy,1959,Gidget
5055,7920,Desperate Living,Comedy|Crime,1977,Desperate Living
5056,7924,Stray Dog,Drama|Film-Noir|Thriller,1949,Nora inu
5057,7925,"Hidden Fortress, The",Action|Adventure,1958,Kakushi-toride no san-akunin
5058,7926,High and Low,Crime|Drama|Film-Noir|Thriller,1963,Tengoku to jigoku
5059,7930,"People Under the Stairs, The",Horror|Mystery|Thriller,1991,"People Under the Stairs, The"
5060,7932,Dark Days,Documentary,2000,Dark Days
5061,7934,Zelig,Comedy,1983,Zelig
5062,7936,Shame,Drama|War,1968,Skammen
5063,7937,"Silence, The",Drama,1963,Tystnaden
5064,7938,Winter Light,Drama,1963,Nattvardsgästerna
5065,7939,Through a Glass Darkly,Drama,1961,Såsom i en spegel
5066,7940,The Magician,Drama,1958,The Magician
5067,7943,"Killers, The",Crime|Film-Noir,1946,"Killers, The"
5068,7944,"Night of the Iguana, The",Drama|Thriller,1964,"Night of the Iguana, The"
5069,7951,Nightbreed,Fantasy|Horror,1990,Nightbreed
5070,7976,Ken Park,Drama,2002,Ken Park
5071,7979,Monterey Pop,Documentary|Musical,1968,Monterey Pop
5072,7980,"Bridge Too Far, A",Action|Drama|War,1977,"Bridge Too Far, A"
5073,7981,Infernal Affairs,Crime|Drama|Thriller,2002,Mou gaan dou
5074,7982,"Tale of Two Sisters, A",Drama|Horror|Mystery|Thriller,2003,"Janghwa, Hongryeon"
5075,7983,Broadway Danny Rose,Comedy,1984,Broadway Danny Rose
5076,7984,From Beyond,Horror|Sci-Fi,1986,From Beyond
5077,7986,Robot Jox,Sci-Fi,1990,Robot Jox
5078,7987,Dolls,Horror,1987,Dolls
5079,7988,Space Truckers,Comedy|Sci-Fi,1996,Space Truckers
5080,7991,Death Race 2000,Action|Sci-Fi,1975,Death Race 2000
5081,7993,"Bucket Of Blood, A",Comedy|Horror,1959,"Bucket Of Blood, A"
5082,8008,Brigadoon,Fantasy|Musical|Romance,1954,Brigadoon
5083,8010,"Power of One, The",Drama,1992,"Power of One, The"
5084,8011,"Weather Underground, The",Documentary,2002,"Weather Underground, The"
5085,8012,Kikujiro,Comedy|Drama,1999,Kikujirô no natsu
5086,8014,"Spring, Summer, Fall, Winter... and Spring",Drama,2003,Bom yeoreum gaeul gyeoul geurigo bom
5087,8015,"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,1970,"Phantom Tollbooth, The"
5088,8016,"Getaway, The",Action|Crime|Drama|Thriller,1972,"Getaway, The"
5089,8019,Dark Water,Drama|Horror|Mystery|Thriller,2002,Honogurai mizu no soko kara
5090,8024,"Thing Called Love, The",Comedy|Drama|Romance,1993,"Thing Called Love, The"
5091,8025,The Thief,Drama,1997,The Thief
5092,8033,How to Steal a Million,Comedy|Crime|Romance,1966,How to Steal a Million
5093,8035,"Stendhal Syndrome, The",Crime|Horror|Thriller,1996,"Sindrome di Stendhal, La"
5094,8042,Mean Streets,Crime|Drama,1973,Mean Streets
5095,8043,Jack the Bear,Comedy|Drama,1993,Jack the Bear
5096,8044,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,1932,I Am a Fugitive from a Chain Gang
5097,8045,Hamburger Hill,Action|Drama|War,1987,Hamburger Hill
5098,8057,Sweet Bird of Youth,Drama,1962,Sweet Bird of Youth
5099,8092,Frankenstein Unbound,Drama|Horror|Sci-Fi,1990,Frankenstein Unbound
5100,8093,Shiri,Action|Drama|Romance|Thriller,1999,Swiri
5101,8094,Bad Day at Black Rock,Drama|Thriller|Western,1955,Bad Day at Black Rock
5102,8117,In China They Eat Dogs,Action|Comedy,1999,I Kina spiser de hunde
5103,8118,Delta Force 2,Action|Adventure|Thriller|War,1990,Delta Force 2: The Colombian Connection
5104,8119,Crossroads,Drama,1986,Crossroads
5105,8121,Seducing Doctor Lewis,Comedy,2003,"Grande séduction, La"
5106,8125,Sunrise: A Song of Two Humans,Drama|Romance,1927,Sunrise: A Song of Two Humans
5107,8126,Shock Corridor,Drama,1963,Shock Corridor
5108,8128,Au revoir les enfants,Drama,1987,Au revoir les enfants
5109,8131,Pursuit of Happiness,Comedy|Romance,2001,Pursuit of Happiness
5110,8132,Gladiator,Action|Drama,1992,Gladiator
5111,8136,Indestructible Man,Crime|Horror|Sci-Fi,1956,Indestructible Man
5112,8137,"Wasp Woman, The",Horror|Sci-Fi,1959,"Wasp Woman, The"
5113,8138,Attack of the Giant Leeches,Horror|Sci-Fi,1959,Attack of the Giant Leeches
5114,8142,Dead or Alive: Hanzaisha,Action|Crime,1999,Dead or Alive: Hanzaisha
5115,8143,Lola Montès,Drama,1955,Lola Montès
5116,8147,Charly,Drama|Sci-Fi,1968,Charly
5117,8153,Lust for Life,Drama,1956,Lust for Life
5118,8154,"Dolce Vita, La",Drama,1960,"Dolce Vita, La"
5119,8157,Jin Roh: The Wolf Brigade,Animation|Fantasy|Thriller,1998,Jin-Rô
5120,8158,Rush,Crime|Drama,1991,Rush
5121,8167,Captain Blood,Action|Adventure|Romance,1935,Captain Blood
5122,8169,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987,*batteries not included
5123,8183,Educating Rita,Comedy|Drama,1983,Educating Rita
5124,8188,Sansho the Bailiff,Drama,1954,Sanshô dayû
5125,8189,Zazie dans le métro,Comedy,1960,Zazie dans le métro
5126,8190,"Americanization of Emily, The",Comedy|Drama|War,1964,"Americanization of Emily, The"
5127,8191,Anne of the Thousand Days,Drama,1969,Anne of the Thousand Days
5128,8195,"Avventura, L'",Drama|Mystery|Romance,1960,"Adventure, The"
5129,8196,Beyond the Valley of the Dolls,Comedy|Horror,1970,Beyond the Valley of the Dolls
5130,8197,Hiroshima Mon Amour,Drama|Romance|War,1959,Hiroshima Mon Amour
5131,8199,Ugetsu,Drama|Thriller,1953,Ugetsu monogatari
5132,8207,"Day of the Jackal, The",Crime|Thriller,1973,"Day of the Jackal, The"
5133,8225,Night of the Living Dead,Horror,1990,Night of the Living Dead
5134,8228,"Maltese Falcon, The",Mystery,1931, Dangerous Female
5135,8232,I Love You Again,Comedy|Drama,1940,I Love You Again
5136,8235,Safety Last!,Action|Comedy|Romance,1923,Safety Last!
5137,8236,While the City Sleeps,Drama|Film-Noir,1956,While the City Sleeps
5138,8238,Little Murders,Comedy|Crime,1971,Little Murders
5139,8239,Viridiana,Comedy|Drama,1961,Viridiana
5140,8241,Masterminds,Action|Comedy|Thriller,1997,Masterminds
5141,8253,Lupin III: The Castle Of Cagliostro,Action|Adventure|Animation|Comedy|Crime|Mystery,1979,Rupan sansei: Kariosutoro no shiro
5142,8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993,Arizona Dream
5143,8261,3 Women,Drama,1977,Three Women
5144,8264,Grey Gardens,Documentary,1975,Grey Gardens
5145,8266,Purple Rain,Drama|Musical,1984,Purple Rain
5146,8268,Point of No Return,Action|Thriller,1993,Point of No Return
5147,8270,"Hairdresser's Husband, The",Comedy|Drama|Romance,1990,Le mari de la coiffeuse
5148,8275,College,Comedy,1927,College
5149,8290,Mitchell,Action|Crime,1975,Mitchell
5150,8293,Used People,Comedy|Drama,1992,Used People
5151,8302,"Front Page, The",Comedy|Drama|Romance,1931,"Front Page, The"
5152,8327,Dolls,Drama|Romance,2002,Dolls
5153,8331,"Man Who Came to Dinner, The",Comedy,1942,"Man Who Came to Dinner, The"
5154,8335,Make Way for Tomorrow,Drama,1937,Make Way for Tomorrow
5155,8336,"Major and the Minor, The",Comedy|Romance,1942,"Major and the Minor, The"
5156,8337,"Caine Mutiny, The",Drama|War,1954,"Caine Mutiny, The"
5157,8338,Black Narcissus,Drama,1947,Black Narcissus
5158,8340,Escape from Alcatraz,Drama|Thriller,1979,Escape from Alcatraz
5159,8341,Oliver Twist,Adventure|Crime|Drama,1948,Oliver Twist
5160,8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004,Shrek 2
5161,8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004,"Day After Tomorrow, The"
5162,8362,Raising Helen,Comedy|Drama|Romance,2004,Raising Helen
5163,8363,Soul Plane,Comedy,2004,Soul Plane
5164,8364,Baadasssss!,Drama,2003,How to Get the Man's Foot Outta Your Ass
5165,8366,Saved!,Comedy|Drama,2004,Saved!
5166,8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004,Harry Potter and the Prisoner of Azkaban
5167,8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004,Mindhunters
5168,8370,"Blind Swordsman: Zatoichi, The",Action|Comedy|Crime|Drama,2003,Zatôichi
5169,8371,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004,"Chronicles of Riddick, The"
5170,8372,Garfield: The Movie,Animation|Children|Comedy,2004,Garfield: The Movie
5171,8373,"Stepford Wives, The",Comedy|Fantasy|Thriller,2004,"Stepford Wives, The"
5172,8375,"Hunting of the President, The",Documentary,2004,"Hunting of the President, The"
5173,8376,Napoleon Dynamite,Comedy,2004,Napoleon Dynamite
5174,8378,"Doctor, The",Drama,1991,"Doctor, The"
5175,8379,"Dresser, The",Drama,1983,"Dresser, The"
5176,8380,Father Hood,Comedy,1993,Father Hood
5177,8382,Hello Again,Comedy,1987,Hello Again
5178,8383,Hope Springs,Comedy|Romance,2003,Hope Springs
5179,8385,Lover Come Back,Comedy|Romance,1961,Lover Come Back
5180,8387,Police Academy: Mission to Moscow,Comedy|Crime,1994,Police Academy: Mission to Moscow
5181,8391,Big Wednesday,Comedy|Drama,1978,Big Wednesday
5182,8402,Book of Love,Comedy|Romance,1990,Book of Love
5183,8405,Hour of the Wolf,Drama|Horror,1968,Vargtimmen
5184,8410,Suddenly,Crime|Drama|Film-Noir,1954,Suddenly
5185,8424,"Divorcee, The",Drama|Romance,1930,"Divorcee, The"
5186,8425,Meet the Applegates,Comedy,1991,Meet the Applegates
5187,8426,Robot Carnival,Animation|Comedy|Drama|Fantasy|Sci-Fi,1987,Roboto kânibauru
5188,8427,Americathon,Comedy|Sci-Fi,1979,Americathon
5189,8446,Sands of Iwo Jima,Action|Drama|Romance|War,1949,Sands of Iwo Jima
5190,8447,This Island Earth,Sci-Fi,1955,This Island Earth
5191,8450,Anthony Adverse,Adventure|Romance,1936,Anthony Adverse
5192,8451,Blackboard Jungle,Drama,1955,Blackboard Jungle
5193,8454,Luna Papa,Comedy|Drama|Fantasy,1999,Luna Papa
5194,8456,Investigation of a Citizen Above Suspicion,Crime|Drama|Thriller,1970,Indagine su un cittadino al di sopra di ogni sospetto
5195,8458,To Each His Own,Drama,1946,To Each His Own
5196,8459,"Heiress, The",Drama|Romance,1949,"Heiress, The"
5197,8461,Dragon Seed,Drama|War,1944,Dragon Seed
5198,8462,Executive Suite,Drama,1954,Executive Suite
5199,8463,Johnny Belinda,Drama,1948,Johnny Belinda
5200,8464,Super Size Me,Comedy|Documentary|Drama,2004,Super Size Me
5201,8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942,Johnny Eager
5202,8477,"Jetée, La",Romance|Sci-Fi,1962,"Jetée, La"
5203,8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940,Northwest Passage
5204,8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945,"Picture of Dorian Gray, The"
5205,8484,"Human Condition I, The",Drama|War,1959,Ningen no joken I
5206,8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960,Please Don't Eat the Daisies
5207,8491,White Heat,Crime|Drama|Film-Noir,1949,White Heat
5208,8492,"Christmas Carol, A",Drama|Fantasy,1951,Scrooge
5209,8493,Memphis Belle,Action|Drama|War,1990,Memphis Belle
5210,8494,"Cincinnati Kid, The",Drama,1965,"Cincinnati Kid, The"
5211,8495,Animal Factory,Crime|Drama,2000,Animal Factory
5212,8500,Godzilla vs. Mechagodzilla,Action|Horror|Sci-Fi,1974,Gojira tai Mekagojira
5213,8501,"Hitcher, The",Action|Thriller,1986,"Hitcher, The"
5214,8502,Show Boat,Drama|Musical|Romance,1951,Show Boat
5215,8506,Fear X,Mystery|Thriller,2003,Fear X
5216,8507,Freaks,Crime|Drama|Horror,1932,Freaks
5217,8511,"Immigrant, The",Comedy,1917,"Immigrant, The"
5218,8512,Silent Movie,Comedy,1976,Silent Movie
5219,8518,Anna Christie,Drama,1930,Anna Christie
5220,8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931,Dr. Jekyll and Mr. Hyde
5221,8526,Around the World in 80 Days,Adventure|Children|Comedy,2004,Around the World in 80 Days
5222,8528,Dodgeball: A True Underdog Story,Comedy,2004,Dodgeball: A True Underdog Story
5223,8529,"Terminal, The",Comedy|Drama|Romance,2004,"Terminal, The"
5224,8530,Dear Frankie,Drama|Romance,2004,Dear Frankie
5225,8531,White Chicks,Action|Comedy|Crime,2004,White Chicks
5226,8532,"Door in the Floor, The",Drama,2004,"Door in the Floor, The"
5227,8533,"Notebook, The",Drama|Romance,2004,"Notebook, The"
5228,8534,Two Brothers,Adventure|Children|Drama,2004,Deux frères
5229,8535,De-Lovely,Drama|Musical,2004,De-Lovely
5230,8542,"Day at the Races, A",Comedy|Musical,1937,"Day at the Races, A"
5231,8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969,Bob & Carol & Ted & Alice
5232,8574,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987,"Claymation Christmas Celebration, A"
5233,8575,Happenstance,Comedy|Drama,2001,"Battement d'ailes du papillon, Le"
5234,8577,Comandante,Documentary,2003,Comandante
5235,8578,Undead,Action|Comedy|Horror|Sci-Fi,2003,Undead
5236,8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991,Into the Woods
5237,8581,Pirates of Silicon Valley,Documentary|Drama,1999,Pirates of Silicon Valley
5238,8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992,Manufacturing Consent: Noam Chomsky and the Media
5239,8587,Mayor of the Sunset Strip,Documentary,2003,Mayor of the Sunset Strip
5240,8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002,Killing Me Softly
5241,8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984,"Philadelphia Experiment, The"
5242,8593,Juice,Action|Crime|Drama|Thriller,1992,Juice
5243,8596,Revenge of the Pink Panther,Comedy|Crime,1978,Revenge of the Pink Panther
5244,8600,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,1938,Angels with Dirty Faces
5245,8601,Zero de conduite,Comedy|Drama,1933,Zero for Conduct
5246,8604,Taxi,Action|Comedy,1998,Taxi
5247,8605,Taxi 3,Action|Comedy,2003,Taxi 3
5248,8607,Tokyo Godfathers,Adventure|Animation|Drama,2003,Tokyo Godfathers
5249,8609,Our Hospitality,Comedy,1923,Our Hospitality
5250,8610,All of Me,Comedy|Fantasy,1984,All of Me
5251,8611,"Farmer's Daughter, The",Comedy,1947,"Farmer's Daughter, The"
5252,8614,Overboard,Comedy|Romance,1987,Overboard
5253,8617,Butterfield 8,Drama,1960,Butterfield 8
5254,8620,"Exterminating Angel, The",Comedy|Drama|Fantasy|Mystery,1962,"Ángel exterminador, El"
5255,8622,Fahrenheit 9/11,Documentary,2004,Fahrenheit 9/11
5256,8623,Roxanne,Comedy|Romance,1987,Roxanne
5257,8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965,Dr. Terror's House of Horrors
5258,8632,Secret Society,Comedy,2002,Secret Society
5259,8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984,"Last Starfighter, The"
5260,8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004,Spider-Man 2
5261,8638,Before Sunset,Drama|Romance,2004,Before Sunset
5262,8640,King Arthur,Action|Adventure|Drama|War,2004,King Arthur
5263,8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004,Anchorman: The Legend of Ron Burgundy
5264,8643,"Cinderella Story, A",Comedy|Romance,2004,"Cinderella Story, A"
5265,8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004,"I, Robot"
5266,8645,Maria Full of Grace,Crime|Drama,2004,"Maria, Llena eres de gracia"
5267,8650,Long Day's Journey Into Night,Drama,1962,Long Day's Journey Into Night
5268,8656,"Short Film About Killing, A",Crime|Drama,1988,Krótki film o zabijaniu
5269,8665,"Bourne Supremacy, The",Action|Crime|Thriller,2004,"Bourne Supremacy, The"
5270,8666,Catwoman,Action|Crime|Fantasy,2004,Catwoman
5271,8667,A Home at the End of the World,Drama|Romance,2004,A Home at the End of the World
5272,8670,"Testament of Dr. Mabuse, The",Crime|Horror|Mystery|Thriller,1933,Das Testament des Dr. Mabuse
5273,8677,Flash Gordon Conquers the Universe,Action|Sci-Fi,1940,Flash Gordon Conquers the Universe
5274,8684,"Man Escaped, A",Adventure|Drama,1956,Un  condamné à mort s'est échappé ou Le vent souffle où il veut
5275,8685,"Miracle of Marcelino, The",Comedy|Drama,1955,Marcelino pan y vino
5276,8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972,Slaughterhouse-Five
5277,8695,"Bachelor and the Bobby-Soxer, The",Comedy,1947,"Bachelor and the Bobby-Soxer, The"
5278,8711,Mr. Blandings Builds His Dream House,Comedy,1948,Mr. Blandings Builds His Dream House
5279,8712,My Favorite Wife,Comedy|Romance,1940,My Favorite Wife
