lyrics,artist
"At the end of the rainbow
You'll find a pot of gold
At the end of a story
You'll find it's all been told
But our love has a treasure
Our hearts can always spend
And it has a story without any end
At the end of a river
The water stops it's flow
At the end of a highway
There's no place you can go
But just tell me you love me
And you are only mine
And our love will go on
Till the end of time
Till the end of time",Nancy+Sinatra
"That's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now

Yes, ma'am, we've decided
No ma'am, we ain't gonna hide it
Yes, ma'am, you're invited now

By the way
By the way
When we walk up to the preacher
I'll say

""Yes sir, that's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now""

By the way
By the way
When we'll run into the preacher
I'll say

I'll say, ""Yes sir, that's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now""",Nancy+Sinatra
"I've been where the eagle flies
Rode his wings 'cross autumn skies
Kissed the sun, touched the moon
But he left me much too soon
His lady bird
He left his lady bird

Lady bird come on down
I'm here waiting on the ground
Lady bird I'll treat you good 
Aw, lady bird I wish you would
You lady bird
Pretty lady bird

Lightning flashed across the sky
The night he taught me how to fly
The sun came up and then I found
Too soon he let his lady down
His lady bird
I'm his lady bird

Lady bird come on down
I'm here waiting on the ground
Lady bird I'll treat you good 
Aw, lady bird I wish you would
You lady bird
Pretty lady bird

Winter lives in my heart
In the times we're apart
Summer sings a song or two
When he says ""I love you true""
My lady bird
Yeah, I'm his lady bird

Lady bird come on down
I'm here waiting on the ground
Lady bird I'll treat you good
Aw, lady bird I wish you would
You lady bird
Pretty lady bird (I'm your lady bird)
You're a lady bird (Yes, I'm a lady bird)
You're too much you little bird",Nancy+Sinatra
"That's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now

Yes, ma'm, we've decided
No ma'm, we ain't gonna hide it
Yes, ma'm, you're invited now

By the way, by the way
When we walk up to the preacher I'll say

Yes sir, that's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now

By the way, by the way
When we run into the preacher I'll say

I'll say yes sir, that's my baby
No sir, I don't mean maybe
Yes sir, that's my baby now

Mmm",Nancy+Sinatra
"You keep sayin' you got somethin' for me
Somethin' you call love but confess
You've been a'messin' where you shouldn't 've been a'messin'
And now someone else is getting all your best

These boots are made for walkin'
And that's just what they'll do
One of these days these boots are gonna walk all over you
Ya

You keep lyin' when you oughta be truthin'
And you keep losing when you oughta not bet
You keep samin' when you oughta be a'changin'
Now what's right is right but you ain't been right yet

These boots are made for walkin'
And that's just what they'll do
One of these days these boots are gonna walk all over you

You keep playin' where you shouldn't be playin'
And you keep thinkin' that you'll never get burnt (ha)
I just found me a brand new box of matches (yeah)
And what he knows you ain't had time to learn
These boots are made for walkin'
And that's just what they'll do
One of these days these boots are gonna walk all over you

Are you ready, boots? Start walkin'",Nancy+Sinatra
"God Rest Ye Merry, Gentlemen,
Let nothing you dismay;
Remember Christ, our Saviour,
Was born on Christmas day,
To save us all from Satan's power
When we were gone astray.
O tidings of comfort and joy,
Comfort and joy,
O tidings of comfort and joy.

In Bethlehem, in Jewry,
This blessed Babe was born,
And laid within a manger,
Upon this blessed morn;
That which His Mother Mary,
Did nothing take in scorn.
O tidings of comfort and joy,
Comfort and joy,
O tidings of comfort and joy.

From God our Heavenly Father,
A blessed Angel came;
And unto certain Shepherds
Brought tidings of the same:
How that in Bethlehem was born
The Son of God by Name.
O tidings of comfort and joy,
Comfort and joy,
O tidings of comfort and joy.",Nancy+Sinatra
"It is the evening of the day
I sit and watch the children play
Smiling faces I can see, oh but not for me
I sit and watch as tears go by

My riches can't buy everything
I want to hear the children sing
But all I hear is the sound of rain falling on the ground
I sit and watch as tears go by

It is the evening of the day
I sit and watch the children play
Doing things I used to do, oh but where are you
I sit and watch as tears go by
",Nancy+Sinatra
"I got some troubles, but they won't last
I'm gonna lay right down here in the grass
And pretty soon all my troubles will pass
'Cause I'm in shoo-shoo-shoo, shoo-shoo-shoo
Shoo-shoo, shoo-shoo, shoo-shoo Sugar Town

I never had a dog that liked me some
Never had a friend or wanted one
So I just lay back and laugh at the sun
'Cause I'm in shoo-shoo-shoo, shoo-shoo-shoo
Shoo-shoo, shoo-shoo, shoo-shoo Sugar Town

Yesterday it rained in Tennessee
I heard it also rained in Tallahassee
But not a drop fell on little old me
'Cause I was in shoo-shoo-shoo, shoo-shoo-shoo
Shoo-shoo, shoo-shoo, shoo-shoo Sugar Town

If I had a million dollars or ten
I'd give to ya, world, and then
You'd go away and let me spend
My life in shoo-shoo-shoo, shoo-shoo-shoo
Shoo-shoo, shoo-shoo, shoo-shoo Sugar Town",Nancy+Sinatra
"Well, I'm a sweet smelling, truth telling, city dwelling kind of a woman
Looking for a slow walking, sweet talking, hungry kind of a man
Well, I'm a wine drinking, fast thinking, eye winking kind of a woman
Just a-looking for a cool headed, un-wedded serious kind of a man

Well, I'm no man's lady if you're no lady's man
So come and get me, baby, if you can, oh yeah, if you can

I'm an ice breaking, painstaking, merry making kind of a woman, yeah
Looking for a big-hearted, uncharted, vulnerable kind of a man, yeah, I am
Well, I'm an eye-catching, back scratching, door-latching kind of a woman
Just a-looking for a love craving, cool-shaving, curious kind of a man

Well, I'm no man's lady if you're no lady's man
So come and get me baby, if you can, oh yeah, if you can

Well, I don't want a knight in armor who would be untrue
Or a rich old man who needs love too
No juvenile delinquent trying to learn what to do
Just need a good man to carry me through

I'm a hard busted, long lusted, maladjusted kind of a woman
Looking for a good looking, slow cooking, powerful kind of a man
Said I'm a big eyed, soft eyed, qualified kind of a woman
Looking for a hard riding, time binding, animal kind of a man

Well, I'm no man's lady if you're no lady's man
So come and get me baby, if you can, oh yeah, if you can

",Nancy+Sinatra
"Love eyes 
Baby you sure got
Love eyes
Turn me on a lot
My world lies right there in your love eyes 
Your love eyes

Love eyes
Keep me all uptight
Love eyes
Make me do what's right
Me world lies right there in your love eyes
Your love eyes

You know I know you know everything I do
'Cause everything I do, you know I do it just for you
Take me in your arms, make me realize
All I'll ever need is in your


Love eyes
Nothing else will do
Love eyes
Yeah, they keep my loving true
My world lies right there in your


Love eyes
Baby you sure got
Love eyes
Man they turn me on a lot
My world lies right there in your love eyes
Why o you are l o v e e why e s",Nancy+Sinatra
"Did you ever?
Not so much, that you can know this
Could you ask maid how many?
8 or 9

Will you do it anymore?
As soon as you walk out the door
Well I just wonder, did you ever?
All the time

Could I fix you once more?
No thanks I just had one
Then how about a nice big..
That will just be fine

Is there any special way
No, whatever you say
Well I just wonder, did you ever?
All the time

Does he look like
NO he taller and more handsome
Yeah but he is old 
Oh no he's young and he's in his prime

Does your father know of it
Hmm... Hmm... I haven't told him yet
I just wonder, did you ever?
All the time

But just for all time sake
That will be much harder
Then how about 
Well are you sure you donâ??t mind
 
I know just thing for us
I'm afraid I'll miss my bus
I just wonder, did you ever?
All the time",Nancy+Sinatra
"People used to bill and coo
But that don't make it with you
Coz there's other things we do
In our time, baby
In our time, yeah
In our time, baby
In our time
Girls were once suffragettes
Now they're out takin' bets
Smokin' filter cigarettes
In our time, baby
In our time
In our time, baby
In our time
Holdin' hands in the Louvre
Used to be such a groove
Now some take trips and never move
In our time, baby
In our time
In our time, baby
In our time
Mickey Mouse ain't no kid
Since he read the Wizard of Id
He's trying to figure out what he did
In our time, baby
In our time
In our time, baby
In our time
Housewives dig rock 'n' roll
If you're wrong you've got soul
If you're twenty then you're old
In our time, baby
In our time
In our time, baby
Our own sweet time
In our time, baby
In our time
In our time, baby
In our time 
In our time, baby
In our time, yeah
In our time....",Nancy+Sinatra
"Hush, hush, little baby, don't you cry
Hush, hush, little baby, don't you cry
Daddy works in a rock and roll band
He's a drummer man
Plays all night in a crummy dive
Down on Lincoln Street
Living in a rat trap, hassle and
A-hustle with the welfare plan
Lord, it's tough when 
You're living with a dream
Of a drummer man

Hush, hush, little baby, don't you cry
Don't you know, little baby, bye and bye
Daddy's really going to 
Make it big like Ringo done
Be a Hollywood cat and live up
In the canyon where the sun shines
If we can just hold on till
We find that once in a lifetime plan
Oh, Lord, it hurts to be living with a dream
Of a drummer man
He's a drummer man, 
That's what he is
And I love him so
And I clean his jeans
And I dry his tears
When the breaks don't come, 
And it ain't no fun
He's my man 
And he's a real good drummer
It's a bummer when you've got to play
The nickel and the dime
Kind of job that don't pay enough 
To buy a can of beans
Chicken bone's clean

Hush, hush, little baby, don't you cry
Hush, hush, little baby, don't you cry
Daddy works in a rock and roll band
He's a drummer man
He beats out time, drinks a lot of bad
Wine down on Lincoln Street
One day Daddy's going to be a star
But in the meantime
Oh, Lord, it's tough to be living with a dream
Of a drummer man
Child it's tough but your Daddy is a dream
Of a drummer man",Nancy+Sinatra
"You came by at two o'clock, 
You shoulda been by at ten
I said bye at three o'clock 
And I ain't coming back again 
Whoa! 
How does that grab you, darlin'? 
How does that mess your mind?
How does that grab you darlin'?
This girl is leavin' you behind.
You smart alec tom cat you!

When the sun goes down 
And the moon comes up 
I'm gonna go out and prowl oh ya! 
Don't come lookin' for your pussy cat, 
'Cause I won't be here

No how! 
Whoa! 
How does that grab you darlin'?
How does that mess your mind?
How does that grab you darlin'?
This girl is leavin' you behind.

Now you ain't nothin' 
But an old tom cat, 
Runnin' around my house
I'll tell you something 
You old tom cat
You just lost your mouse
Whoa!

How does that grab you darlin'?
How does that mess your mind?
How does that grab you darlin'?
This girl is leavin' you behind.
There's more than one way 
To skin a cat you know. 
Prrr
Bye bye",Nancy+Sinatra
"Friday's child, hard luck is her brother
Friday's child, her sister's misery
Friday's child, her daddy they call hard times
Friday's child, that's me

Friday's child, born a little ugly
Friday's child, good looks passed her byoh
Friday's child, makes something look like nothing
Friday's child, am iya

Friday's child, never climbed no mountain
Friday's child, she ain't even gonna trayoh
Friday's child, whom they'll forget to bury
Friday's child, am I",Nancy+Sinatra
"I know you're leavin' babe, 
Goodbye, so long.
I hope someday somebody 
Listens to your song.
Those bright lights never ever 
Spell your name it's true.
Maybe a change of scene 
Will be the best for you.

So long babe, so long babe, 
So long babe, so long babe
So long babe

I know you're leavin' babe, 
Goodbye, so long.
Pick up the pieces 
And go back where you belong.
You gave them all you had 
And what did they give you?
Well they gave you nothin' babe 
So give 'em nothin' too.

So long babe, so long babe, so long babe
So long babe, so long babe, so long babe, 
So long babe.

I know you're leavin' babe, 
Goodbye and so long.
You never made it babe, 
I wonder what went wrong.
They never understood your songs, 
Here's what you do
Just walk away and leave 'em, 
And let 'em come to you.

So long babe, so long babe, 
Yeah so long babe, so long babe
So long babe, so long babe, 
So long babe
So long babe,
Ah so long babe
So long babe
Mmm So long babe",Nancy+Sinatra
"I remember when we were children playing in the fields, I loved you truly even then and you know I always will. Climbin' over creek banks down by the cotton gin. Chasin' papa's billy goat tearin' my petticoat you cried when I got a whippin'. You cried when my puppy died just because I cried.
And I've heard you laugh when in my heart I knew you wanted to cry and when the truth it might have hurt me I've heard you tell a lie and that is why I love you like I do. 

God knows I love you. God knows I do

Now I carry sweet and gentle your first baby child. I live within the bright anticipation of your smile. Even in the bad times it seems like you never gave in. Standin' behind me and fightin' for me blindly and cryin' when I get a whippin'. You cried when my puppy died just because I cried. And I've heard you laugh when in my heart I knew you wanted to cry. And when the truth might have hurt me I;ve heard you tell a lie and that is why I love you like I do

God knows I love you. God knows I do
",Nancy+Sinatra
"I'm not gonna say everything is OK
Cause OK is not the way that I feel
I'm not gonna be any fool's Christmas tree
Let 'em hang gifts on me that aren't real

I'm not gonna take second best
I've got no use for the rest
World you better hear what I say
'Cause for me true love could be
100 years away

I'm not givin' in to a smile or a grin

On a face -huh- I might never see again
I'm not gonna fly in some big phoney sky
On a ride that I know just can't win

And I'm not gonna take second best
No I've got no use for the rest
So world you better hear what I say
'Cause for me true love could be
100 years away

And if it is, I'll wait",Nancy+Sinatra
"There's a place in the sun for anyone
Who has the will to
Chase one and I think I found mine
Yes I do believe I have found mine.
So, close your eyes
And think of someone you physically admire
And let me kiss you, oh.
Let me kiss you, oh.

I zigzagged all over America
And I cannot find
A safety haven
Say, would you let me cry on your shoulder
I've heard that you'd try anything twice

Close your eyes
And think of someone you physically admire
And let me kiss you, oh.
Let me kiss you, oh.

But then you open your eyes
And you see someone that you physically despise
But my heart is open
My heart is open
To you",Nancy+Sinatra
"When you find that you don't love her
When all the glitter rubs off of her.
I'll be waitin' just a smile away.
I can see you need some cheerin'
So call on me I'm volunteerin'
All you gotta do is pick up the phone
Tell me your alone and baby 
I'll come runnin'.

[Chorus]
I'll be your good time girl
I'll be your sunshine girl
I'll turn your nighttime into day.
I'll be your good time girl
I'll be your sunshine girl
I'll wash your troubles all away.

When you need someone to laugh with
Someone to share things half and half with.
I can make the nighttime fly away.
You don't have to say you love me
Just let me know you're thinkin' of me.
All you gotta do is pick up the phone
Tell me your alone and baby I'll come runnin'.

[Chorus]",Nancy+Sinatra
"I've told you that I'm Lightning's girl
But you keep hanging round
If Lightning ever catches you
He's got to put you down
About six feet!

Stay away from Lightning's girl
And this part of town
Stay away from Lightning's girl
Or he'll put you down yeah

Better stop your grooving round
Another roosters hen
If Lightning ever catches you 
He's got to do you in
In about two minutes!

Stay away from Lightning's girl
And this part of town
Stay away from Lightning's girl
Or he'll put you down

Here comes Lightning down the street
While you just stand there talking
If I were you I'd start to move
And tell my story walking
About a hundred miles an hour!

Stay away from Lightning's girl
And this part of town
Stay away from Lightning's girl
Or he'll put you down

Stay away from Lightning's g-i-are-l
Stay away from Lightning's g-i-are-l
Stay away from Lightning's g-i-are-l
Stay away from Lightning's g-i-are-l",Nancy+Sinatra
"This town is a lonely town
Not the only town like-a this town
This town is a make-you town
Or a break-you-town and bring-you-down town

This town is a quiet town
For a riot town like this town
This town is a love-you town
And a shove-you-down and push-you-'round town

This town is an all-right town
For an uptight town like-a this town
This town, it's a use-you town
An abuse-you town until-you're-down town

This town is a losin' town
It's a miserable town
It's a nowhere town
And I am leavin' this town
You better believe that I'm leavin' this town
Man, it could never be uptown
It's bound to be downtown

This town, bye-bye
Bye, bye, bye, bye, bye-bye",Nancy+Sinatra
"You Only Live Twice or so it seems, 
One life for yourself and one for your dreams. 
You drift through the years and life seems tame, 
Till one dream appears and love is its name. 

And love is a stranger who'll beckon you on, 
Don't think of the danger or the stranger is gone. 

This dream is for you, so pay the price. 
Make one dream come true, you only live twice. 

And love is a stranger who'll beckon you on, 
Don't think of the danger or the stranger is gone. 

(from James Bond 007 - You Only Live Twice, 1967)

This dream is for you, so pay the price. 
Make one dream come true, you only live twice.",Nancy+Sinatra
"ThereÂ's no one in this world for me
ThereÂ's never gonna be

ThereÂ's no one in this world needs me
ThereÂ's never gonna be

Yet sometimes in my dreams I hear
Sundown, I miss you sundown
Sundown, I need you sundown
Come on, come on, come on, come on back to me
Come on, come on, come on, come on back to me

I need you sundown, I need you sundown

ThereÂ's no hands ever reached for me
ThereÂ's never gonna be
ThereÂ's no one meant for lonely me
ThereÂ's never gonna be

Yet sometimes in my dreams I hear
Sundown, I miss you sundown
Sundown, I want you sundown
Come on, come on, come on, come on back to me
Come on, come on, come on, come on back to me

I love you sundown
I love you sundown
I love you sundown







",Nancy+Sinatra
"Girl we made it to the top
We went so high we couldn't stop
We climbed the ladder leading us nowhere
Two of us together
Building castles in the air

We spun so fast we couldn't tell
The gold ring from the carousel
How could we know the ride would turn out bad
Everything we wanted
Was everything we had

I miss the hungry years
The once upon a time
The lovely long ago
We didn't have a dime
Those days of me and you
We lost along the way

How could I be so blind
Not to see the door
Closing on the world
I now hunger for
Looking through my tears
I miss the hungry years

We shared our daydreams one by one
Making plans was so much fun
We set our goals and reached the highest star
The things that we were after
Were much better from afar

Here we stand just me and you
With everything and nothing, too
It wasn't worth the price we had to pay
Honey take me home
Let's go back to yesterday

I miss the hungry years
The once upon a time
The lovely long ago
We didn't have a dime
Those days of me and you
We lost along the way

How could I be so blind
Not to see the door
Closing on the world
I know hunger for
Looking through my tears
I miss the hungry years
I miss the hungry years",Nancy+Sinatra
"Hear that whistle, it's ten o'clock.
Don't let go, Don't let go.
Come on, baby, it's time to rock,
Don't let go, Don't let go.
I'm so happy I got you here,
Don't let go, Don't let go.
Keeps me grinnin' from ear to ear.
Don't let go, Don't let go.
Oo-wee, This feelin's killin' me;
Ah shucks, I wouldn't stop for a million bucks.
I love you so, Just hold me tight.
Don't let go!

Thunder, lightening, wind and rain,
Don't let go, Don't let go.
Love is stormin' inside my brain,
Don't let go, Don't let go.
I'm so eager, I'm nearly dyin',
Don't let go, Don't let go.
You've been keepin' your lips from mine.
Oo-wee, This feelin's killin' me;
Ah shucks, I wouldn't stop for a million bucks.
I love you so, Just hold me tight.
Don't let go!

Hound dog barkin' up side the hill,
Don't let go, Don't let go.
Love is draggin' him thru the mill,
Don't let go, Don't let go.
If it wasn't for havin' you,
Don't let go, Don't let go.
I'd be barkin' and howlin' too.
Oo-wee, This feelin's killin' me;
Ah shucks, I wouldn't stop for a million bucks.
I love you so, Just hold me tight.
Don't let go!

One day, baby, you'll quit me yet,
Don't let go, Don't let go.
I'll be cryin' and soakin' wet,
Don't let go, Don't let go.
One thing, baby, I'll never stand,
Don't let go, Don't let go.
Your lips kissin' some other man.
Oo-wee, This feelin's killin' me;
Ah shucks, I wouldn't stop for a million bucks.
I love you so, Just hold me tight.
Don't let go!
Just hold me tight, Don't let go!",Nancy+Sinatra
"Girl we made it to the top
we went so high we couldn't stop
we climbed the ladder leading us nowhere 
Two of us together building castles in the air 
We spun so fast we couldn't tell 
the gold ring from the carousel 
How could we know the right would turn-out bad
Everything we wanted, was everything we had
I miss the Hungry Years 
the once upon a time 
the lovely long ago 
we didn't a dime 
those days of me and you, 
we lost along the way 
how could I be so blind 
not to see the door 
closing on the World 
I now hunger for 
Looking through my tears, 
I miss the Hungry years
We shared our day dreams one by one 
Making plans was so much fun 
We set our goals and reached the highest star 
Things that we were after were much better from afar
Here we stand just me and you 
with everything and nothing too 
It wasn't worth the price we had to pay 
Honey take me home Let's go back to yesterday
I miss the Hungry Years 
the once upon a time the lovely long ago 
we didn't have a dime 
those days of me and you, 
we lost along the way 
how could I be so blind 
not to see the door 
closing on the World I now hunger for 
Looking through my tears, 
I miss the Hungry years 
I miss the Hungry Years ?
",Nancy+Sinatra
"Standing in the crowds
Lost out in the street
Loving the chaos
With my heart down at my feet

Taking every step like it's my very last
Looking round the corners
Searching through the glass
For a glimpse of you
Eyes of shining blue
All these memories of you come to haunt me
They come to haunt me

Taste the stinging rain
Falling on my tongue
Hanging on your words
Cherish every one
Can't bring you back no matter what I say
Driving in my car just to drive away
Hear the tires spin
Round and round again
All these memories still come to haunt me
They come to haunt me

The city sleepin' cross the river
I'm up alone burning down the spark
Well I wonder where you are tonight
And how far you drifted out there, out there in the dark

Wind at my window
Rattling the door
Pounding on my heart
Like it's never done before
Still I wonder if it could be these memories
No matter how I try they never let me be
Always find a way
Calling out your name
All these memories of you stay and haunt me
Mmh come to haunt me
Mmh they still haunt me
Oh they come and haunt me
",Nancy+Sinatra
"It's easy to fall in love
When you fall in love you know your done
You got easy eyes to hunt 
When the world above needs your blood
And the cold vain to the richest man
They're paid away to steal our hand
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out

It's easy to fall in love
When your on your luck you know your done
And the last kiss had a foolish cause
Straight tired eyes could only haunt
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out

There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
There ain't no easy way no there ain't no easy way out
Its easy to fall in love when you fall in love you know your done",Nancy+Sinatra
"Come here baby, hold me close
You've been gone so long
I've been waiting, endless nights
Days go on and on

Honey, I miss you
And I've been so lonely
I know that I promised, I wouldn't

But I've been crying, oh
I've been crying, oh
Baby, please don't go

I've been working so hard
Since we said goodbye
Now you're with me, now you're here
To kiss away these tears from my eyes

Baby, I need you
Walking beside me
I know that I promised, I wouldn't

But I've been crying, oh
I've been crying, oh
Baby, please don't go, no

Honey, I miss you
And I've been so lonely
I know I promised, I wouldn't

But I've been crying, oh
I've been crying
Baby, please don't go",Nancy+Sinatra
"Outside there's children laughing
The radio plays my favorite song
The sun is shining
I am peace broke out in the world

And no one says a cruel word
And peace is the sweetest sound
I've ever heard

And baby's coming back to me
Oh baby's coming back to me
Yeah, baby's coming back to me
Yeah, baby's coming home

He was just sleeping somewhere
And now he has come to hold my hand
And we go walking

And the years have all fallen away
And I remember you like yesterday
And the summer's here
So say goodbye to rain

And baby's coming back to me
Oh baby's coming back to me
Yeah, baby's coming back to me
My baby's coming home

I feel like I am surely dreaming, ahahaha
How can things oh so quickly change?
Yeah, it's strange but

Oh baby's coming back to me
Yeah, baby's coming back to me
Oh, baby's coming back to me
Yeah, baby's coming home

Oh, baby's coming back to me
Yeah, baby's coming back to me
Oh, baby's coming back to me
Yeah, my baby's coming home

",Nancy+Sinatra
"Two shots of happy, one shot of sad
You think I'm no good, well I know I've been bad
Took you to a place, now you can't get back
Two shots of happy, one shot of sad

Walked together down a dead end street
We were mixing the bitter with the sweet
Don't try to figure out what we might of had
Just two shots of happy, one shot of sad

I'm just a singer, some say a sinner
Rolling the dice, not always a winner
You say I've been lucky, well hell I've made my own
Not part of the crowd, but not feeling alone

Under pressure, but not bent out of shape
Surrounded, we always found an escape
Drove me to drink, but hey that's not all bad
Two shots of happy, one shot of sad

Guess I've been greedy, all of my life
Greedy with my children, my lovers, my wife
Greedy for the good things as well as the bad
Two shots of happy, one shot of sad

Maybe it's just talk, saloon singing
The chairs are all stacked, the swinging's stopped swinging
You say I hurt you, you put the finger on yourself
Then after you did it, you came crying for my help

Two shots of happy, one shot of sad
I'm not complaining, baby I'm glad
You call it a compromise, well what's that
Two shots of happy, one shot of sad

Two shots of happy, one shot of sad",Nancy+Sinatra
"You keep saying you got something for me
Something you call love but confess
You've been a'messin' where you shouldn't 've been a'messin'
And now someone else is getting all your best

These boots are made for walking
And that's just what they'll do
One of these days these boots are gonna walk all over you

You keep lyin' when you oughta be truthin'
You keep losing when you oughta not bet
You keep samin' when you oughta be a'changin'
Now what's right is right but you ain't been right yet

These boots are made for walking
And that's just what they'll do
One of these days these boots are gonna walk all over you

You keep playing where you shouldn't be playing
And you keep thinking that you'll never get burnt (HAH)
I just found me a brand new box of matches (YEAH)
And what he knows you ain't had time to learn
These boots are made for walking,
And that's just what they'll do
One of these days these boots are gonna walk all over you

Are you ready, boots?  Start walkin'",Nancy+Sinatra
"How are things in California
Oh, your letter didn't say
Now that you're in California, are you gonna stay
When you left for California
How I begged you please think twice
But you thought that California would be paradise
But it isn't the place, it isn't the weather
What matters the most is being together
You may have the sun, the sand and the sea
But why must you be so far from me
I'll come out to California, if you care the way I do
Wait for me in California
I'll come out for you, if you want me to",Nancy+Sinatra
"Keeping my eyes on the road, I see you
Keeping my hands on the wheel, I hold you
Ninety nine miles from L.A.
I kiss you, I miss you, please be there

Passing a white sandy beach, we're sailing
Turning the radio on, we're dancing
Ninety nine miles from L.A.
I want you, I need you, please be there

The windshield is covered with rain, I'm crying
Pressing my foot on the gas, I'm flying

Counting the telephone poles, I phone you
Reading the signs on the road, I write you
Ninety nine miles from L.A.
We're laughing and we're loving, please be there

The windshield is covered with rain and I'm crying
Pressing my foot on the gas, I'm flying

Keeping my eyes on the road, I see you
Keeping my hands on the wheel, I can hold you
Ninety nine miles from L.A.
I kiss you, oh, I miss you, please be there",Nancy+Sinatra
"Well, East coast girls are hip
I really dig those styles they wear
And the Southern girls with the way they talk
They knock me out when I'm down there

The Midwest farmer's daughters
They all make you feel alright
And the Northern girls with the way they kiss
They keep their boyfriends warm at night

I wish they all could be California
I wish they all could be California
I wish they all could be California girls

The West coast has the sunshine
And the girls all get so tanned
I dig a French bikini on Hawaii island
I'm lost by a palm tree in the sand

I been all around this great big world
And I've seen all kinds of girls
Yeah, but I couldn't wait to get back in the states
Back to the cutest girls in the world

I wish they all could be California
I wish they all could be California
I wish they all could be California girls

I wish they all could be California
I wish they all could be California
I wish they all could be California
I wish they all could be California girls",Nancy+Sinatra
"All the leaves are brown and the sky is gray
I've been for a walk on a winter's day
I'd be safe and warm if I was in LA
California dreamin' on such a winter's day

Stopped in to a church, I passed along the way
Well, I got down on my knees and I began to pray
You know the preacher likes the cold
He knows, I'm gonna stay
California dreamin' on such a winter's day

All the leaves are brown and the sky is gray
I've just been for a walk on a winter's day
If I didn't tell him, I could leave today
Oh, California dreamin' on such a winter's day

A cold, cold winter's day
On such a winter's day
",Nancy+Sinatra
"It only takes a tiny corner of 
This great big world to make a place you love
My home up on the hill
I find I love you still
I've been away but now I'm back to tell you

San Francisco 
Open your golden gate
You let no stranger wait outside your door
San Francisco
Here is your wandering one 
Saying I'll wander no more
Other places only make me love you best
Tell me you're the heart of all the golden west

San Francisco
Welcome me home again
I'm coming home
To go roaming no more
",Nancy+Sinatra
"La, la, la,...la, la, la
La, la , la,...la, la , la
 
Do you know the way to San Jose?
I've been away so long
I may go wrong and lose my way
Do you know the way to San Jose
I'm going back to find, some piece of mind, in San Jose 

L. A. is a great big freeway
Put a hundred down a by a car
In a week - or maybe two - they'll make you a star
Weeks turn into years and quickly pass
And all the stars, there never were, are parkin' cars and pumpin' gas

You can really breathe in San Jose
They got alot of space
There'll be a place where I can stay
I was born and raised in San Jose
I'm going back to back to some kind of peace of mind in San Jose

Fame and fortune is a magnet
It can pull you far away from home
With a dream in your heart, you're never alone
But dreams turn into dust and blow away
And there you are, without a friend, you pack the car and you ride away

I've got lots of friends in San Jose
Do you know the way to San Jose

[Repeat: last verse]

Well, I'm telling you, I can't wait to get to San Jose

La, la, la,...la, la, la [Repeat: 4X]",Nancy+Sinatra
"Hooray for Hollywood
That screwy, ballyhooed Hollywood
Where any office boy or young mechanic
Can be a panic, with just a good looking pan
And any barmaid can be a star maid
If she dances with or without a fan

Hooray for Hollywood
Where you're terrific, if you're even good
Where anyone at all from TV's Lassie
To Monroe's chassis, is equally understood
Go out and try your luck, you might be Donald Duck
Hooray for Hollywood

Hooray for Hollywood
That phony, super coney Hollywood
They come from Chillicothes and Padukahs
With their bazookas to get their names up in lights
All armed with photos from local rotos
With their hair in ribbons and legs in tights

Hooray for Hollywood
You may be homely in your neighborhood
But if you think that you can an actor
See Mr. Factor, he'd make a monkey look good
Within a half an hour, you'll look like Tyrone Power
Hooray for Hollywood
",Nancy+Sinatra
"Saturday in the park
I think it was the 4th of July
Saturday in the park
I think it was the 4th of July

People dancing, people laughing
A man selling ice-cream singing Italian songs
[Foreign Content]
Can you dig it? Yes I can
And I've been waiting such a long time for Saturday

Another day in the park
I think it was the 4th of July
Another day in the park
I think it was the 4th of July

People talking, really smiling
A man playing guitar and singing for us all
Will you help him change the world
Can you dig it? Yes I can
And I've been waiting such a long time for today

Slow motion riders fly the colors of the day
A bronze man still can tell stories his own way
Listen children all is not lost, all is not lost, oh no, no

Funny days in the park
Every day's the 4th of July
Funny days in the park
Every day's the 4th of July

People reaching, people touching
A real celebration waiting for us all
If we want it, really want it
Can you dig it? Yes I can
And I've been waiting such a long time for the day
",Nancy+Sinatra
